year,applicant_id,grade_id,program_id,ranking,quota_id,priority_profile,assignment_order,status
2025,27669678,4,20,1,1,476,6,ListaEspera
2025,100744473,4,20,1,1,469,7,ListaEspera
2025,27700986,4,20,1,1,469,8,ListaEspera
2025,27637030,4,20,1,1,467,9,ListaEspera
2025,27655586,4,20,1,1,466,10,ListaEspera
2025,100777909,4,20,1,1,460,11,ListaEspera
2025,27674064,4,20,1,1,458,12,ListaEspera
2025,27717692,4,20,1,1,458,13,ListaEspera
2025,27516297,4,20,1,1,305,14,ListaEspera
2025,27631464,4,20,1,1,296,15,ListaEspera
2025,27732520,4,20,1,1,296,16,ListaEspera
2025,27636001,4,20,1,1,22,17,ListaEspera
2025,28446594,1,21,1,1,494,1,ListaPriorizados
2025,28496628,1,21,1,1,494,2,ListaPriorizados
2025,28462575,1,21,1,1,494,3,ListaPriorizados
2025,28472234,1,21,1,1,487,4,ListaPriorizados
2025,28421479,1,21,1,1,485,5,ListaPriorizados
2025,28418764,1,21,1,1,478,6,ListaPriorizados
2025,28560274,1,21,1,1,478,7,ListaPriorizados
2025,28433697,1,21,1,1,476,8,ListaPriorizados
2025,28416356,1,21,1,1,476,9,ListaPriorizados
2025,28472508,1,21,1,1,467,10,ListaPriorizados
2025,28399693,1,21,1,1,466,11,ListaEspera
2025,28420769,1,21,1,1,451,12,ListaEspera
2025,28530514,1,21,1,1,19,13,ListaEspera
2025,28121374,2,22,1,1,3905,1,ListaPriorizados
2025,28146891,2,22,1,1,3817,2,ListaPriorizados
2025,28196265,2,22,1,1,3806,3,ListaPriorizados
2025,28358712,2,22,1,1,3698,4,ListaPriorizados
2025,28386395,2,22,1,1,2186,5,ListaPriorizados
2025,28319237,2,22,1,1,550,6,ListaPriorizados
2025,28129400,2,22,1,1,485,7,ListaPriorizados
2025,28209190,2,22,1,1,485,8,ListaPriorizados
2025,28129554,2,22,1,1,478,9,ListaPriorizados
2025,100767312,2,22,1,1,478,10,ListaPriorizados
2025,28253319,2,22,1,1,478,11,ListaPriorizados
2025,28309818,2,22,1,1,478,12,ListaPriorizados
2025,28128633,2,22,1,1,476,13,ListaPriorizados
2025,28201518,2,22,1,1,469,14,ListaPriorizados
2025,28149945,2,22,1,1,469,15,ListaPriorizados
2025,28266535,2,22,1,1,469,16,ListaPriorizados
2025,28367460,2,22,1,1,469,17,ListaPriorizados
2025,28111702,2,22,1,1,467,18,ListaPriorizados
2025,28123619,2,22,1,1,467,19,ListaPriorizados
2025,28399489,2,22,1,1,460,20,ListaPriorizados
2025,28259974,2,22,1,1,460,21,ListaPriorizados
2025,28227344,2,22,1,1,458,22,ListaPriorizados
2025,28339504,2,22,1,1,451,23,ListaPriorizados
2025,28236512,2,22,1,1,451,24,ListaPriorizados
2025,28192539,2,22,1,1,296,25,ListaPriorizados
2025,28312646,2,22,1,1,31,26,ListaPriorizados
2025,28199047,2,22,1,1,28,27,ListaPriorizados
2025,28264985,2,22,1,1,19,28,ListaPriorizados
2025,28216874,2,22,1,1,19,29,ListaPriorizados
2025,28142544,2,22,1,1,10,30,ListaEspera
2025,27894088,3,23,1,1,559,1,ListaPriorizados
2025,27821574,3,23,1,1,494,2,ListaPriorizados
2025,27767624,3,23,1,1,494,3,ListaPriorizados
2025,28065079,3,23,1,1,485,4,ListaPriorizados
2025,27971996,3,23,1,1,485,5,ListaEspera
2025,27810185,3,23,1,1,485,6,ListaEspera
2025,28095428,3,23,1,1,485,7,ListaEspera
2025,27814347,3,23,1,1,485,8,ListaEspera
2025,28025634,3,23,1,1,485,9,ListaEspera
2025,28053603,3,23,1,1,485,10,ListaEspera
2025,27943274,3,23,1,1,478,11,ListaEspera
2025,27818893,3,23,1,1,476,12,ListaEspera
2025,27930260,3,23,1,1,476,13,ListaEspera
2025,27957534,3,23,1,1,476,14,ListaEspera
2025,27954547,3,23,1,1,476,15,ListaEspera
2025,100716029,3,23,1,1,469,16,ListaEspera
2025,27936387,3,23,1,1,469,17,ListaEspera
2025,27929999,3,23,1,1,467,18,ListaEspera
2025,27771524,3,23,1,1,467,19,ListaEspera
2025,28073084,3,23,1,1,467,20,ListaEspera
2025,27988860,3,23,1,1,467,21,ListaEspera
2025,27852368,3,23,1,1,460,22,ListaEspera
2025,100785845,3,23,1,1,460,23,ListaEspera
2025,27936253,3,23,1,1,460,24,ListaEspera
2025,28011015,3,23,1,1,458,25,ListaEspera
2025,27989690,3,23,1,1,451,26,ListaEspera
2025,28067080,3,23,1,1,28,27,ListaEspera
2025,27815752,3,23,1,1,28,28,ListaEspera
2025,27845331,3,23,1,1,21,29,ListaEspera
2025,28030665,3,23,1,1,19,30,ListaEspera
2025,27651234,4,24,1,1,3797,1,ListaPriorizados
2025,27714470,4,24,1,1,566,2,ListaEspera
2025,27742821,4,24,1,1,485,3,ListaEspera
2025,27527156,4,24,1,1,485,4,ListaEspera
2025,27584436,4,24,1,1,485,5,ListaEspera
2025,27744120,4,24,1,1,485,6,ListaEspera
2025,100768212,4,24,1,1,478,7,ListaEspera
2025,27689751,4,24,1,1,476,8,ListaEspera
2025,27613437,4,24,1,1,476,9,ListaEspera
2025,100783055,4,24,1,1,469,10,ListaEspera
2025,27737395,4,24,1,1,467,11,ListaEspera
2025,100717416,4,24,1,1,460,12,ListaEspera
2025,100763394,4,24,1,1,460,13,ListaEspera
2025,100702974,4,24,1,1,460,14,ListaEspera
2025,27653877,4,24,1,1,458,15,ListaEspera
2025,27539065,4,24,1,1,458,16,ListaEspera
2025,27752236,4,24,1,1,287,17,ListaEspera
2025,28401651,4,24,1,1,37,18,ListaEspera
2025,27597117,4,24,1,1,19,19,ListaEspera
2025,27715638,4,24,1,1,10,20,ListaEspera
2025,27842271,1,25,1,1,3700,1,ListaPriorizados
2025,28420930,1,25,1,1,2195,2,ListaPriorizados
2025,28508365,1,25,1,1,2177,3,ListaPriorizados
2025,28518576,1,25,1,1,2113,4,ListaPriorizados
2025,28480329,1,25,1,1,2089,5,ListaPriorizados
2025,28136181,1,25,1,1,503,6,ListaPriorizados
2025,28097899,1,25,1,1,485,7,ListaPriorizados
2025,28477127,1,25,1,1,458,8,ListaPriorizados
2025,27931480,1,25,1,1,458,9,ListaPriorizados
2025,28235118,1,25,1,1,451,10,ListaPriorizados
2025,28434135,1,25,1,1,28,11,ListaPriorizados
2025,28404810,1,25,1,1,21,12,ListaPriorizados
2025,28501703,1,25,1,1,19,13,ListaEspera
2025,28416244,1,25,1,1,10,14,ListaEspera
2025,28502273,1,25,1,1,1,15,ListaEspera
2025,28309238,2,26,1,1,2204,1,ListaPriorizados
2025,28172413,2,26,1,1,2175,2,ListaPriorizados
2025,28328353,2,26,1,1,485,3,ListaEspera
2025,28143321,2,26,1,1,485,4,ListaEspera
2025,28364919,2,26,1,1,484,5,ListaEspera
2025,28333765,2,26,1,1,478,6,ListaEspera
2025,28297173,2,26,1,1,476,7,ListaEspera
2025,28318167,2,26,1,1,476,8,ListaEspera
2025,28252136,2,26,1,1,476,9,ListaEspera
2025,28177689,2,26,1,1,476,10,ListaEspera
2025,28214723,2,26,1,1,476,11,ListaEspera
2025,28227948,2,26,1,1,476,12,ListaEspera
2025,28202760,2,26,1,1,476,13,ListaEspera
2025,28331325,2,26,1,1,476,14,ListaEspera
2025,28123386,2,26,1,1,476,15,ListaEspera
2025,28128209,2,26,1,1,475,16,ListaEspera
2025,28375093,2,26,1,1,474,17,ListaEspera
2025,28330952,2,26,1,1,469,18,ListaEspera
2025,28350875,2,26,1,1,469,19,ListaEspera
2025,28249376,2,26,1,1,467,20,ListaEspera
2025,28233699,2,26,1,1,466,21,ListaEspera
2025,28202108,2,26,1,1,466,22,ListaEspera
2025,100784421,2,26,1,1,451,23,ListaEspera
2025,100785662,2,26,1,1,451,24,ListaEspera
2025,28377446,2,26,1,1,451,25,ListaEspera
2025,28327073,2,26,1,1,296,26,ListaEspera
2025,28203528,2,26,1,1,41,27,ListaEspera
2025,28307380,2,26,1,1,37,28,ListaEspera
2025,28166614,2,26,1,1,37,29,ListaEspera
2025,28128770,2,26,1,1,32,30,ListaEspera
2025,28215562,2,26,1,1,31,31,ListaEspera
2025,28370057,2,26,1,1,28,32,ListaEspera
2025,28226411,2,26,1,1,21,33,ListaEspera
2025,28354473,2,26,1,1,19,34,ListaEspera
2025,28338044,2,26,1,1,10,35,ListaEspera
2025,28202129,2,26,1,1,10,36,ListaEspera
2025,28217630,2,26,1,1,1,37,ListaEspera
2025,28003200,2,26,1,1,1,38,ListaEspera
2025,28045376,3,27,1,1,2186,1,ListaPriorizados
2025,27958124,3,27,1,1,2177,2,ListaPriorizados
2025,27904567,3,27,1,1,584,3,ListaPriorizados
2025,28033833,3,27,1,1,494,4,ListaPriorizados
2025,28077720,3,27,1,1,494,5,ListaPriorizados
2025,27983627,3,27,1,1,494,6,ListaPriorizados
2025,28042583,3,27,1,1,494,7,ListaPriorizados
2025,28000365,3,27,1,1,494,8,ListaPriorizados
2025,28057917,3,27,1,1,493,9,ListaPriorizados
2025,27860790,3,27,1,1,487,10,ListaPriorizados
2025,28095286,3,27,1,1,485,11,ListaPriorizados
2025,27875541,3,27,1,1,485,12,ListaPriorizados
2025,28093381,3,27,1,1,485,13,ListaPriorizados
2025,28484968,3,27,1,1,478,14,ListaPriorizados
2025,28066845,3,27,1,1,476,15,ListaPriorizados
2025,27890850,3,27,1,1,476,16,ListaPriorizados
2025,27936950,3,27,1,1,476,17,ListaPriorizados
2025,27919529,3,27,1,1,476,18,ListaPriorizados
2025,27771319,3,27,1,1,476,19,ListaPriorizados
2025,27795207,3,27,1,1,476,20,ListaPriorizados
2025,27978321,3,27,1,1,476,21,ListaPriorizados
2025,27815681,3,27,1,1,474,22,ListaPriorizados
2025,27905686,3,27,1,1,467,23,ListaPriorizados
2025,27938428,3,27,1,1,467,24,ListaPriorizados
2025,27770296,3,27,1,1,467,25,ListaPriorizados
2025,28038565,3,27,1,1,467,26,ListaPriorizados
2025,27998528,3,27,1,1,467,27,ListaPriorizados
2025,28048275,3,27,1,1,467,28,ListaPriorizados
2025,27920629,3,27,1,1,467,29,ListaPriorizados
2025,28066887,3,27,1,1,467,30,ListaPriorizados
2025,28098908,3,27,1,1,467,31,ListaPriorizados
2025,27769342,3,27,1,1,467,32,ListaPriorizados
2025,28066817,3,27,1,1,458,33,ListaPriorizados
2025,27895255,3,27,1,1,458,34,ListaPriorizados
2025,28103204,3,27,1,1,314,35,ListaPriorizados
2025,28072818,3,27,1,1,287,36,ListaPriorizados
2025,27964077,3,27,1,1,41,37,ListaPriorizados
2025,28114118,3,27,1,1,40,38,ListaEspera
2025,28075695,3,27,1,1,37,39,ListaEspera
2025,28105334,3,27,1,1,37,40,ListaEspera
2025,28041137,3,27,1,1,28,41,ListaEspera
2025,28073739,3,27,1,1,28,42,ListaEspera
2025,27986113,3,27,1,1,22,43,ListaEspera
2025,28091439,3,27,1,1,22,44,ListaEspera
2025,27965305,3,27,1,1,22,45,ListaEspera
2025,28012071,3,27,1,1,22,46,ListaEspera
2025,28052368,3,27,1,1,21,47,ListaEspera
2025,27905092,3,27,1,1,19,48,ListaEspera
2025,27853761,3,27,1,1,19,49,ListaEspera
2025,27875662,3,27,1,1,12,50,ListaEspera
2025,28045168,3,27,1,1,10,51,ListaEspera
2025,28030683,3,27,1,1,10,52,ListaEspera
2025,27725602,4,28,1,1,485,1,ListaPriorizados
2025,27690625,4,28,1,1,476,2,ListaEspera
2025,27728447,4,28,1,1,476,3,ListaEspera
2025,28471714,4,28,1,1,469,4,ListaEspera
2025,100750650,4,28,1,1,469,5,ListaEspera
2025,28408920,4,28,1,1,469,6,ListaEspera
2025,100774506,4,28,1,1,469,7,ListaEspera
2025,27724680,4,28,1,1,467,8,ListaEspera
2025,27572198,4,28,1,1,467,9,ListaEspera
2025,27740484,4,28,1,1,467,10,ListaEspera
2025,27667783,4,28,1,1,467,11,ListaEspera
2025,27510304,4,28,1,1,467,12,ListaEspera
2025,100764117,4,28,1,1,460,13,ListaEspera
2025,100723593,4,28,1,1,460,14,ListaEspera
2025,100750670,4,28,1,1,451,15,ListaEspera
2025,27739078,4,28,1,1,40,16,ListaEspera
2025,27737579,4,28,1,1,19,17,ListaEspera
2025,28477132,0,29,1,1,2089,1,ListaPriorizados
2025,28384951,0,29,1,1,487,2,ListaPriorizados
2025,28265619,0,29,1,1,478,3,ListaPriorizados
2025,28337865,0,29,1,1,478,4,ListaPriorizados
2025,28430195,0,29,1,1,478,5,ListaPriorizados
2025,28130700,0,29,1,1,476,6,ListaPriorizados
2025,28368867,0,29,1,1,476,7,ListaPriorizados
2025,28532062,0,29,1,1,476,8,ListaPriorizados
2025,100787021,0,29,1,1,451,9,ListaPriorizados
2025,28492220,0,29,1,1,28,10,ListaPriorizados
2025,28466014,0,29,1,1,28,11,ListaPriorizados
2025,27814278,0,29,1,1,19,12,ListaPriorizados
2025,28334337,0,29,1,1,10,13,ListaPriorizados
2025,28261575,2,30,1,1,485,1,ListaPriorizados
2025,28188393,2,30,1,1,485,2,ListaEspera
2025,28155795,2,30,1,1,484,3,ListaEspera
2025,28280203,2,30,1,1,476,4,ListaEspera
2025,28172467,2,30,1,1,469,5,ListaEspera
2025,28299573,2,30,1,1,28,6,ListaEspera
2025,28299550,2,30,1,1,28,7,ListaEspera
2025,27740573,11,31,1,1,3905,1,ListaEspera
2025,27951136,11,31,1,1,502,2,ListaEspera
2025,28045961,11,31,1,1,494,3,ListaEspera
2025,27893850,11,31,1,1,494,4,ListaEspera
2025,27682866,11,31,1,1,478,5,ListaEspera
2025,27762455,11,31,1,1,478,6,ListaEspera
2025,28075664,11,31,1,1,478,7,ListaEspera
2025,27842188,11,31,1,1,476,8,ListaEspera
2025,27622429,11,31,1,1,476,9,ListaEspera
2025,28037321,11,31,1,1,469,10,ListaEspera
2025,27966972,11,31,1,1,467,11,ListaEspera
2025,28111067,11,31,1,1,458,12,ListaEspera
2025,100782980,11,31,1,1,451,13,ListaEspera
2025,27754497,11,31,1,1,10,14,ListaEspera
2025,27666438,11,31,1,1,10,15,ListaEspera
2025,27775640,11,31,1,1,10,16,ListaEspera
2025,28055276,11,31,1,1,1,17,ListaEspera
2025,27710015,11,31,1,1,1,18,ListaEspera
2025,28408595,1,32,1,1,485,1,ListaPriorizados
2025,28460902,1,32,1,1,485,2,ListaPriorizados
2025,27761606,1,32,1,1,476,3,ListaPriorizados
2025,28482161,1,32,1,1,467,4,ListaPriorizados
2025,28424679,1,32,1,1,458,5,ListaPriorizados
2025,28399864,1,32,1,1,451,6,ListaPriorizados
2025,28430485,1,32,1,1,451,7,ListaPriorizados
2025,28552952,1,32,1,1,37,8,ListaPriorizados
2025,28410155,1,32,1,1,28,9,ListaPriorizados
2025,28474309,1,32,1,1,10,10,ListaPriorizados
2025,28480541,1,32,1,1,1,11,ListaPriorizados
2025,28082611,2,33,1,1,3878,1,ListaPriorizados
2025,28247889,2,33,1,1,3781,2,ListaPriorizados
2025,28175433,2,33,1,1,2195,3,ListaPriorizados
2025,28242137,2,33,1,1,2177,4,ListaPriorizados
2025,28333678,2,33,1,1,2177,5,ListaPriorizados
2025,28286711,2,33,1,1,2080,6,ListaPriorizados
2025,28301497,2,33,1,1,557,7,ListaPriorizados
2025,28334417,2,33,1,1,496,8,ListaPriorizados
2025,28334444,2,33,1,1,496,9,ListaPriorizados
2025,28147507,2,33,1,1,494,10,ListaPriorizados
2025,28135456,2,33,1,1,485,11,ListaPriorizados
2025,28246959,2,33,1,1,485,12,ListaPriorizados
2025,28357461,2,33,1,1,484,13,ListaEspera
2025,28281976,2,33,1,1,476,14,ListaEspera
2025,28358159,2,33,1,1,476,15,ListaEspera
2025,28185437,2,33,1,1,476,16,ListaEspera
2025,28345476,2,33,1,1,467,17,ListaEspera
2025,28120278,2,33,1,1,466,18,ListaEspera
2025,28297175,2,33,1,1,466,19,ListaEspera
2025,28192703,2,33,1,1,460,20,ListaEspera
2025,28230197,2,33,1,1,460,21,ListaEspera
2025,28082169,2,33,1,1,460,22,ListaEspera
2025,28260910,2,33,1,1,460,23,ListaEspera
2025,28244805,2,33,1,1,460,24,ListaEspera
2025,28201356,2,33,1,1,458,25,ListaEspera
2025,28258611,2,33,1,1,458,26,ListaEspera
2025,28392013,2,33,1,1,451,27,ListaEspera
2025,28352830,2,33,1,1,451,28,ListaEspera
2025,100785013,2,33,1,1,451,29,ListaEspera
2025,28335985,2,33,1,1,451,30,ListaEspera
2025,28365854,2,33,1,1,46,31,ListaEspera
2025,28223495,2,33,1,1,19,32,ListaEspera
2025,28237103,2,33,1,1,19,33,ListaEspera
2025,28133110,2,33,1,1,12,34,ListaEspera
2025,28181659,2,33,1,1,10,35,ListaEspera
2025,28176002,2,33,1,1,4,36,ListaEspera
2025,27991114,3,34,1,1,3878,1,ListaPriorizados
2025,27845642,3,34,1,1,3799,2,ListaPriorizados
2025,100785377,3,34,1,1,3781,3,ListaPriorizados
2025,27957348,3,34,1,1,494,4,ListaPriorizados
2025,28064670,3,34,1,1,485,5,ListaPriorizados
2025,27793701,3,34,1,1,485,6,ListaPriorizados
2025,27763488,3,34,1,1,485,7,ListaPriorizados
2025,28106965,3,34,1,1,485,8,ListaPriorizados
2025,27919497,3,34,1,1,485,9,ListaPriorizados
2025,28111267,3,34,1,1,485,10,ListaPriorizados
2025,27767209,3,34,1,1,476,11,ListaPriorizados
2025,27913712,3,34,1,1,476,12,ListaPriorizados
2025,27796000,3,34,1,1,476,13,ListaPriorizados
2025,27919026,3,34,1,1,476,14,ListaPriorizados
2025,27876246,3,34,1,1,475,15,ListaPriorizados
2025,28051190,3,34,1,1,474,16,ListaPriorizados
2025,27844624,3,34,1,1,467,17,ListaPriorizados
2025,27868392,3,34,1,1,467,18,ListaPriorizados
2025,27886710,3,34,1,1,467,19,ListaPriorizados
2025,27879786,3,34,1,1,467,20,ListaEspera
2025,27971051,3,34,1,1,467,21,ListaEspera
2025,28057723,3,34,1,1,467,22,ListaEspera
2025,27963663,3,34,1,1,467,23,ListaEspera
2025,28060304,3,34,1,1,467,24,ListaEspera
2025,28060324,3,34,1,1,467,25,ListaEspera
2025,27897244,3,34,1,1,466,26,ListaEspera
2025,27940190,3,34,1,1,460,27,ListaEspera
2025,28079938,3,34,1,1,460,28,ListaEspera
2025,27764047,3,34,1,1,458,29,ListaEspera
2025,28072870,3,34,1,1,458,30,ListaEspera
2025,27948985,3,34,1,1,458,31,ListaEspera
2025,27936681,3,34,1,1,458,32,ListaEspera
2025,27951797,3,34,1,1,458,33,ListaEspera
2025,27855794,3,34,1,1,458,34,ListaEspera
2025,27929341,3,34,1,1,458,35,ListaEspera
2025,100784006,3,34,1,1,451,36,ListaEspera
2025,27976362,3,34,1,1,451,37,ListaEspera
2025,27777907,3,34,1,1,32,38,ListaEspera
2025,27974889,3,34,1,1,23,39,ListaEspera
2025,28008671,3,34,1,1,19,40,ListaEspera
2025,28036186,3,34,1,1,19,41,ListaEspera
2025,28047545,3,34,1,1,19,42,ListaEspera
2025,27840338,3,34,1,1,5,43,ListaEspera
2025,27550011,4,35,1,1,584,1,ListaPriorizados
2025,27693700,4,35,1,1,476,2,ListaEspera
2025,27551567,4,35,1,1,467,3,ListaEspera
2025,27659271,4,35,1,1,467,4,ListaEspera
2025,27748146,4,35,1,1,460,5,ListaEspera
2025,100781486,4,35,1,1,451,6,ListaEspera
2025,27690123,4,35,1,1,28,7,ListaEspera
2025,27518331,4,35,1,1,14,8,ListaEspera
2025,27544510,4,35,1,1,12,9,ListaEspera
2025,28512829,0,36,1,1,3898,1,ListaPriorizados
2025,28134151,0,36,1,1,3788,2,ListaPriorizados
2025,28528450,0,36,1,1,2177,3,ListaPriorizados
2025,28129922,0,36,1,1,2091,4,ListaPriorizados
2025,28431399,0,36,1,1,2087,5,ListaPriorizados
2025,27443916,0,36,1,1,494,6,ListaPriorizados
2025,28128902,0,36,1,1,494,7,ListaPriorizados
2025,28315299,0,36,1,1,494,8,ListaPriorizados
2025,28202093,0,36,1,1,494,9,ListaPriorizados
2025,28237859,0,36,1,1,485,10,ListaPriorizados
2025,27905759,0,36,1,1,476,11,ListaPriorizados
2025,28324560,0,36,1,1,476,12,ListaPriorizados
2025,28368650,0,36,1,1,467,13,ListaEspera
2025,28368666,0,36,1,1,467,14,ListaEspera
2025,28166745,0,36,1,1,467,15,ListaEspera
2025,28341931,0,36,1,1,467,16,ListaEspera
2025,28326414,0,36,1,1,460,17,ListaEspera
2025,28552131,0,36,1,1,460,18,ListaEspera
2025,28181588,0,36,1,1,458,19,ListaEspera
2025,28223586,0,36,1,1,451,20,ListaEspera
2025,28365649,0,36,1,1,451,21,ListaEspera
2025,28460880,0,36,1,1,451,22,ListaEspera
2025,28391828,0,36,1,1,19,23,ListaEspera
2025,28445785,0,36,1,1,10,24,ListaEspera
2025,28327138,0,36,1,1,10,25,ListaEspera
2025,28182048,0,36,1,1,1,26,ListaEspera
2025,28159879,0,36,1,1,1,27,ListaEspera
2025,28099527,3,37,1,1,3824,1,ListaPriorizados
2025,28112602,3,37,1,1,2195,2,ListaPriorizados
2025,27962826,3,37,1,1,494,3,ListaPriorizados
2025,27855481,3,37,1,1,484,4,ListaPriorizados
2025,100787866,3,37,1,1,478,5,ListaPriorizados
2025,28035669,3,37,1,1,476,6,ListaPriorizados
2025,27867407,3,37,1,1,476,7,ListaPriorizados
2025,28101801,3,37,1,1,476,8,ListaPriorizados
2025,28003783,3,37,1,1,475,9,ListaPriorizados
2025,28000519,3,37,1,1,467,10,ListaPriorizados
2025,28087849,3,37,1,1,467,11,ListaPriorizados
2025,27840567,3,37,1,1,465,12,ListaPriorizados
2025,28089958,3,37,1,1,460,13,ListaEspera
2025,27945307,3,37,1,1,460,14,ListaEspera
2025,28009068,3,37,1,1,458,15,ListaEspera
2025,27785347,3,37,1,1,458,16,ListaEspera
2025,27782928,3,37,1,1,451,17,ListaEspera
2025,28081086,3,37,1,1,451,18,ListaEspera
2025,27783386,3,37,1,1,451,19,ListaEspera
2025,27779288,3,37,1,1,296,20,ListaEspera
2025,28069809,3,37,1,1,1,21,ListaEspera
2025,100631092,4,38,1,1,3898,1,ListaEspera
2025,27724452,4,38,1,1,3896,2,ListaEspera
2025,27503735,4,38,1,1,467,3,ListaEspera
2025,100754825,4,38,1,1,460,4,ListaEspera
2025,27663505,4,38,1,1,458,5,ListaEspera
2025,27764929,4,38,1,1,451,6,ListaEspera
2025,27561878,4,38,1,1,19,7,ListaEspera
2025,28504676,0,39,1,1,2186,1,ListaPriorizados
2025,28360713,0,39,1,1,2186,2,ListaPriorizados
2025,28330082,0,39,1,1,2161,3,ListaPriorizados
2025,28131470,0,39,1,1,494,4,ListaPriorizados
2025,28251124,0,39,1,1,467,5,ListaPriorizados
2025,28217076,0,39,1,1,467,6,ListaPriorizados
2025,28365529,0,39,1,1,46,7,ListaPriorizados
2025,28403746,0,39,1,1,10,8,ListaPriorizados
2025,28247065,0,39,1,1,10,9,ListaPriorizados
2025,28091565,3,40,1,1,5525,1,ListaPriorizados
2025,27970942,3,40,1,1,485,2,ListaPriorizados
2025,28039936,3,40,1,1,485,3,ListaPriorizados
2025,28097663,3,40,1,1,476,4,ListaPriorizados
2025,28089880,3,40,1,1,476,5,ListaPriorizados
2025,28093847,3,40,1,1,476,6,ListaPriorizados
2025,27832480,3,40,1,1,467,7,ListaPriorizados
2025,28046537,3,40,1,1,467,8,ListaPriorizados
2025,27823092,3,40,1,1,460,9,ListaPriorizados
2025,27770992,3,40,1,1,458,10,ListaPriorizados
2025,27758114,3,40,1,1,37,11,ListaPriorizados
2025,28041167,3,40,1,1,37,12,ListaPriorizados
2025,28073701,3,40,1,1,28,13,ListaPriorizados
2025,28034094,3,40,1,1,22,14,ListaPriorizados
2025,28108335,3,40,1,1,19,15,ListaPriorizados
2025,27894244,3,40,1,1,14,16,ListaPriorizados
2025,27590128,4,41,1,1,467,1,ListaEspera
2025,27653970,4,41,1,1,10,2,ListaEspera
2025,28413753,1,42,1,1,5500,1,ListaPriorizados
2025,28497990,1,42,1,1,487,2,ListaPriorizados
2025,28490899,1,42,1,1,476,3,ListaPriorizados
2025,27810399,1,42,1,1,476,4,ListaPriorizados
2025,28460629,1,42,1,1,467,5,ListaPriorizados
2025,28424714,1,42,1,1,467,6,ListaPriorizados
2025,28422215,1,42,1,1,460,7,ListaPriorizados
2025,28486281,1,42,1,1,451,8,ListaPriorizados
2025,28503340,1,42,1,1,451,9,ListaPriorizados
2025,28485953,1,42,1,1,19,10,ListaPriorizados
2025,28466879,1,42,1,1,10,11,ListaPriorizados
2025,28187465,2,43,1,1,2177,1,ListaPriorizados
2025,28204419,2,43,1,1,494,2,ListaPriorizados
2025,28216217,2,43,1,1,485,3,ListaEspera
2025,28192802,2,43,1,1,485,4,ListaEspera
2025,28153381,2,43,1,1,484,5,ListaEspera
2025,28337385,2,43,1,1,484,6,ListaEspera
2025,100779159,2,43,1,1,478,7,ListaEspera
2025,28235474,2,43,1,1,476,8,ListaEspera
2025,28322337,2,43,1,1,476,9,ListaEspera
2025,28148920,2,43,1,1,474,10,ListaEspera
2025,28279733,2,43,1,1,467,11,ListaEspera
2025,28260904,2,43,1,1,467,12,ListaEspera
2025,28311701,2,43,1,1,467,13,ListaEspera
2025,28326294,2,43,1,1,460,14,ListaEspera
2025,28127842,2,43,1,1,460,15,ListaEspera
2025,100768509,2,43,1,1,460,16,ListaEspera
2025,28258153,2,43,1,1,458,17,ListaEspera
2025,28134817,2,43,1,1,451,18,ListaEspera
2025,100768303,2,43,1,1,451,19,ListaEspera
2025,28127123,2,43,1,1,37,20,ListaEspera
2025,28316165,2,43,1,1,37,21,ListaEspera
2025,28134529,2,43,1,1,28,22,ListaEspera
2025,28173654,2,43,1,1,10,23,ListaEspera
2025,28127062,2,43,1,1,10,24,ListaEspera
2025,28269308,2,43,1,1,10,25,ListaEspera
2025,28239498,2,43,1,1,10,26,ListaEspera
2025,27763847,3,44,1,1,3905,1,ListaPriorizados
2025,27999042,3,44,1,1,3887,2,ListaPriorizados
2025,28060251,3,44,1,1,2080,3,ListaPriorizados
2025,28073419,3,44,1,1,494,4,ListaPriorizados
2025,27982929,3,44,1,1,485,5,ListaPriorizados
2025,27766062,3,44,1,1,485,6,ListaPriorizados
2025,27920617,3,44,1,1,485,7,ListaPriorizados
2025,100783093,3,44,1,1,478,8,ListaPriorizados
2025,27811682,3,44,1,1,476,9,ListaPriorizados
2025,27915878,3,44,1,1,476,10,ListaPriorizados
2025,27887174,3,44,1,1,476,11,ListaPriorizados
2025,27896578,3,44,1,1,476,12,ListaPriorizados
2025,27997915,3,44,1,1,476,13,ListaPriorizados
2025,28000490,3,44,1,1,476,14,ListaPriorizados
2025,27775594,3,44,1,1,476,15,ListaPriorizados
2025,27969369,3,44,1,1,476,16,ListaPriorizados
2025,27955935,3,44,1,1,467,17,ListaPriorizados
2025,27859540,3,44,1,1,467,18,ListaPriorizados
2025,27890178,3,44,1,1,467,19,ListaPriorizados
2025,27905845,3,44,1,1,467,20,ListaPriorizados
2025,27838620,3,44,1,1,467,21,ListaPriorizados
2025,27770712,3,44,1,1,458,22,ListaPriorizados
2025,28044331,3,44,1,1,458,23,ListaPriorizados
2025,27954837,3,44,1,1,458,24,ListaPriorizados
2025,27788190,3,44,1,1,458,25,ListaPriorizados
2025,27853416,3,44,1,1,458,26,ListaPriorizados
2025,27916525,3,44,1,1,451,27,ListaPriorizados
2025,27974758,3,44,1,1,305,28,ListaPriorizados
2025,27821937,3,44,1,1,37,29,ListaPriorizados
2025,28055311,3,44,1,1,37,30,ListaPriorizados
