priority_profile,prioridad,a816,prioridad_garantizada,a811,num_prio,num_vul,tramo
1924,1,0,0,1,8,3,50
1923,1,0,0,1,8,3,60
1922,1,0,0,1,8,3,70
1921,1,0,0,1,8,3,80
1920,1,0,0,1,8,3,90
1919,1,0,0,1,8,3,100
1918,1,0,0,1,8,3,101
1917,1,0,0,1,8,2,0
1916,1,0,0,1,8,2,40
1915,1,0,0,1,8,2,50
1914,1,0,0,1,8,2,60
1913,1,0,0,1,8,2,70
1912,1,0,0,1,8,2,80
1911,1,0,0,1,8,2,90
1910,1,0,0,1,8,2,100
1909,1,0,0,1,8,2,101
1908,1,0,0,1,8,1,0
1907,1,0,0,1,8,1,40
1906,1,0,0,1,8,1,50
1905,1,0,0,1,8,1,60
1904,1,0,0,1,8,1,70
1903,1,0,0,1,8,1,80
1902,1,0,0,1,8,1,90
1901,1,0,0,1,8,1,100
1900,1,0,0,1,8,1,101
1899,1,0,0,1,8,0,0
1898,1,0,0,1,8,0,40
1897,1,0,0,1,8,0,50
1896,1,0,0,1,8,0,60
1895,1,0,0,1,8,0,70
1894,1,0,0,1,8,0,80
1893,1,0,0,1,8,0,90
1892,1,0,0,1,8,0,100
1891,1,0,0,1,8,0,101
1890,1,0,0,1,7,9,0
1889,1,0,0,1,7,9,40
1888,1,0,0,1,7,9,50
1887,1,0,0,1,7,9,60
1886,1,0,0,1,7,9,70
1885,1,0,0,1,7,9,80
1884,1,0,0,1,7,9,90
1883,1,0,0,1,7,9,100
1882,1,0,0,1,7,9,101
1881,1,0,0,1,7,8,0
1880,1,0,0,1,7,8,40
1879,1,0,0,1,7,8,50
1878,1,0,0,1,7,8,60
1877,1,0,0,1,7,8,70
1876,1,0,0,1,7,8,80
1875,1,0,0,1,7,8,90
1874,1,0,0,1,7,8,100
1873,1,0,0,1,7,8,101
1872,1,0,0,1,7,7,0
1871,1,0,0,1,7,7,40
1870,1,0,0,1,7,7,50
1869,1,0,0,1,7,7,60
1868,1,0,0,1,7,7,70
1867,1,0,0,1,7,7,80
1866,1,0,0,1,7,7,90
1865,1,0,0,1,7,7,100
1864,1,0,0,1,7,7,101
1863,1,0,0,1,7,6,0
1862,1,0,0,1,7,6,40
1861,1,0,0,1,7,6,50
1860,1,0,0,1,7,6,60
1859,1,0,0,1,7,6,70
1858,1,0,0,1,7,6,80
1857,1,0,0,1,7,6,90
1856,1,0,0,1,7,6,100
1855,1,0,0,1,7,6,101
1854,1,0,0,1,7,5,0
1853,1,0,0,1,7,5,40
1852,1,0,0,1,7,5,50
1851,1,0,0,1,7,5,60
1850,1,0,0,1,7,5,70
1849,1,0,0,1,7,5,80
1848,1,0,0,1,7,5,90
1847,1,0,0,1,7,5,100
1846,1,0,0,1,7,5,101
1845,1,0,0,1,7,4,0
1844,1,0,0,1,7,4,40
1843,1,0,0,1,7,4,50
1842,1,0,0,1,7,4,60
1841,1,0,0,1,7,4,70
1840,1,0,0,1,7,4,80
1839,1,0,0,1,7,4,90
1838,1,0,0,1,7,4,100
1837,1,0,0,1,7,4,101
1836,1,0,0,1,7,3,0
1835,1,0,0,1,7,3,40
1834,1,0,0,1,7,3,50
1833,1,0,0,1,7,3,60
1832,1,0,0,1,7,3,70
1831,1,0,0,1,7,3,80
1830,1,0,0,1,7,3,90
1829,1,0,0,1,7,3,100
1828,1,0,0,1,7,3,101
1827,1,0,0,1,7,2,0
1826,1,0,0,1,7,2,40
1825,1,0,0,1,7,2,50
1824,1,0,0,1,7,2,60
1823,1,0,0,1,7,2,70
1822,1,0,0,1,7,2,80
1821,1,0,0,1,7,2,90
1820,1,0,0,1,7,2,100
1819,1,0,0,1,7,2,101
1818,1,0,0,1,7,1,0
1817,1,0,0,1,7,1,40
1816,1,0,0,1,7,1,50
1815,1,0,0,1,7,1,60
1814,1,0,0,1,7,1,70
1813,1,0,0,1,7,1,80
1812,1,0,0,1,7,1,90
1811,1,0,0,1,7,1,100
1810,1,0,0,1,7,1,101
1809,1,0,0,1,7,0,0
1808,1,0,0,1,7,0,40
1807,1,0,0,1,7,0,50
1806,1,0,0,1,7,0,60
1805,1,0,0,1,7,0,70
1804,1,0,0,1,7,0,80
1803,1,0,0,1,7,0,90
1802,1,0,0,1,7,0,100
1801,1,0,0,1,7,0,101
1800,1,0,0,1,6,9,0
1799,1,0,0,1,6,9,40
1798,1,0,0,1,6,9,50
1797,1,0,0,1,6,9,60
1796,1,0,0,1,6,9,70
1795,1,0,0,1,6,9,80
1794,1,0,0,1,6,9,90
1793,1,0,0,1,6,9,100
1792,1,0,0,1,6,9,101
1791,1,0,0,1,6,8,0
1790,1,0,0,1,6,8,40
1789,1,0,0,1,6,8,50
1788,1,0,0,1,6,8,60
1787,1,0,0,1,6,8,70
1786,1,0,0,1,6,8,80
1785,1,0,0,1,6,8,90
1784,1,0,0,1,6,8,100
1783,1,0,0,1,6,8,101
1782,1,0,0,1,6,7,0
1781,1,0,0,1,6,7,40
1780,1,0,0,1,6,7,50
1779,1,0,0,1,6,7,60
1778,1,0,0,1,6,7,70
1777,1,0,0,1,6,7,80
1776,1,0,0,1,6,7,90
1775,1,0,0,1,6,7,100
1774,1,0,0,1,6,7,101
1773,1,0,0,1,6,6,0
1772,1,0,0,1,6,6,40
1771,1,0,0,1,6,6,50
1770,1,0,0,1,6,6,60
1769,1,0,0,1,6,6,70
1768,1,0,0,1,6,6,80
1767,1,0,0,1,6,6,90
1766,1,0,0,1,6,6,100
1765,1,0,0,1,6,6,101
1764,1,0,0,1,6,5,0
1763,1,0,0,1,6,5,40
1762,1,0,0,1,6,5,50
1761,1,0,0,1,6,5,60
1760,1,0,0,1,6,5,70
1759,1,0,0,1,6,5,80
1758,1,0,0,1,6,5,90
1757,1,0,0,1,6,5,100
1756,1,0,0,1,6,5,101
1755,1,0,0,1,6,4,0
1754,1,0,0,1,6,4,40
1753,1,0,0,1,6,4,50
1752,1,0,0,1,6,4,60
1751,1,0,0,1,6,4,70
1750,1,0,0,1,6,4,80
1749,1,0,0,1,6,4,90
1748,1,0,0,1,6,4,100
1747,1,0,0,1,6,4,101
1746,1,0,0,1,6,3,0
1745,1,0,0,1,6,3,40
1744,1,0,0,1,6,3,50
1743,1,0,0,1,6,3,60
1742,1,0,0,1,6,3,70
1741,1,0,0,1,6,3,80
1740,1,0,0,1,6,3,90
1739,1,0,0,1,6,3,100
1738,1,0,0,1,6,3,101
1737,1,0,0,1,6,2,0
1736,1,0,0,1,6,2,40
1735,1,0,0,1,6,2,50
1734,1,0,0,1,6,2,60
1733,1,0,0,1,6,2,70
1732,1,0,0,1,6,2,80
1731,1,0,0,1,6,2,90
1730,1,0,0,1,6,2,100
1729,1,0,0,1,6,2,101
1728,1,0,0,1,6,1,0
1727,1,0,0,1,6,1,40
1726,1,0,0,1,6,1,50
1725,1,0,0,1,6,1,60
1724,1,0,0,1,6,1,70
1723,1,0,0,1,6,1,80
1722,1,0,0,1,6,1,90
1721,1,0,0,1,6,1,100
1720,1,0,0,1,6,1,101
1719,1,0,0,1,6,0,0
1718,1,0,0,1,6,0,40
1717,1,0,0,1,6,0,50
1716,1,0,0,1,6,0,60
1715,1,0,0,1,6,0,70
1714,1,0,0,1,6,0,80
1713,1,0,0,1,6,0,90
1712,1,0,0,1,6,0,100
1711,1,0,0,1,6,0,101
1710,1,0,0,1,5,9,0
1709,1,0,0,1,5,9,40
1708,1,0,0,1,5,9,50
1707,1,0,0,1,5,9,60
1706,1,0,0,1,5,9,70
1705,1,0,0,1,5,9,80
1704,1,0,0,1,5,9,90
1703,1,0,0,1,5,9,100
1702,1,0,0,1,5,9,101
1701,1,0,0,1,5,8,0
1700,1,0,0,1,5,8,40
1699,1,0,0,1,5,8,50
1698,1,0,0,1,5,8,60
1697,1,0,0,1,5,8,70
1696,1,0,0,1,5,8,80
1695,1,0,0,1,5,8,90
1694,1,0,0,1,5,8,100
1693,1,0,0,1,5,8,101
1692,1,0,0,1,5,7,0
1691,1,0,0,1,5,7,40
1690,1,0,0,1,5,7,50
1689,1,0,0,1,5,7,60
1688,1,0,0,1,5,7,70
1687,1,0,0,1,5,7,80
1686,1,0,0,1,5,7,90
1685,1,0,0,1,5,7,100
1684,1,0,0,1,5,7,101
1683,1,0,0,1,5,6,0
1682,1,0,0,1,5,6,40
1681,1,0,0,1,5,6,50
1680,1,0,0,1,5,6,60
1679,1,0,0,1,5,6,70
1678,1,0,0,1,5,6,80
1677,1,0,0,1,5,6,90
1676,1,0,0,1,5,6,100
1675,1,0,0,1,5,6,101
1674,1,0,0,1,5,5,0
1673,1,0,0,1,5,5,40
1672,1,0,0,1,5,5,50
1671,1,0,0,1,5,5,60
1670,1,0,0,1,5,5,70
1669,1,0,0,1,5,5,80
1668,1,0,0,1,5,5,90
1667,1,0,0,1,5,5,100
1666,1,0,0,1,5,5,101
1665,1,0,0,1,5,4,0
1664,1,0,0,1,5,4,40
1663,1,0,0,1,5,4,50
1662,1,0,0,1,5,4,60
1661,1,0,0,1,5,4,70
1660,1,0,0,1,5,4,80
1659,1,0,0,1,5,4,90
1658,1,0,0,1,5,4,100
1657,1,0,0,1,5,4,101
1656,1,0,0,1,5,3,0
1655,1,0,0,1,5,3,40
1654,1,0,0,1,5,3,50
1653,1,0,0,1,5,3,60
1652,1,0,0,1,5,3,70
1651,1,0,0,1,5,3,80
1650,1,0,0,1,5,3,90
1649,1,0,0,1,5,3,100
1648,1,0,0,1,5,3,101
1647,1,0,0,1,5,2,0
1646,1,0,0,1,5,2,40
1645,1,0,0,1,5,2,50
1644,1,0,0,1,5,2,60
1643,1,0,0,1,5,2,70
1642,1,0,0,1,5,2,80
1641,1,0,0,1,5,2,90
1640,1,0,0,1,5,2,100
1639,1,0,0,1,5,2,101
1638,1,0,0,1,5,1,0
1637,1,0,0,1,5,1,40
1636,1,0,0,1,5,1,50
1635,1,0,0,1,5,1,60
1634,1,0,0,1,5,1,70
1633,1,0,0,1,5,1,80
1632,1,0,0,1,5,1,90
1631,1,0,0,1,5,1,100
1630,1,0,0,1,5,1,101
1629,1,0,0,1,5,0,0
1628,1,0,0,1,5,0,40
1627,1,0,0,1,5,0,50
1626,1,0,0,1,5,0,60
1625,1,0,0,1,5,0,70
1624,1,0,0,1,5,0,80
1623,1,0,0,1,5,0,90
1622,1,0,0,1,5,0,100
1621,1,0,0,1,5,0,101
1620,1,0,0,1,4,9,0
1619,1,0,0,1,4,9,40
1618,1,0,0,1,4,9,50
1617,1,0,0,1,4,9,60
1616,1,0,0,1,4,9,70
1615,1,0,0,1,4,9,80
1614,1,0,0,1,4,9,90
1613,1,0,0,1,4,9,100
1612,1,0,0,1,4,9,101
1611,1,0,0,1,4,8,0
1610,1,0,0,1,4,8,40
1609,1,0,0,1,4,8,50
1608,1,0,0,1,4,8,60
1607,1,0,0,1,4,8,70
1606,1,0,0,1,4,8,80
1605,1,0,0,1,4,8,90
1604,1,0,0,1,4,8,100
1603,1,0,0,1,4,8,101
1602,1,0,0,1,4,7,0
1601,1,0,0,1,4,7,40
1600,1,0,0,1,4,7,50
1599,1,0,0,1,4,7,60
1598,1,0,0,1,4,7,70
1597,1,0,0,1,4,7,80
1596,1,0,0,1,4,7,90
1595,1,0,0,1,4,7,100
1594,1,0,0,1,4,7,101
1593,1,0,0,1,4,6,0
1592,1,0,0,1,4,6,40
1591,1,0,0,1,4,6,50
1590,1,0,0,1,4,6,60
1589,1,0,0,1,4,6,70
1588,1,0,0,1,4,6,80
1587,1,0,0,1,4,6,90
1586,1,0,0,1,4,6,100
1585,1,0,0,1,4,6,101
1584,1,0,0,1,4,5,0
1583,1,0,0,1,4,5,40
1582,1,0,0,1,4,5,50
1581,1,0,0,1,4,5,60
1580,1,0,0,1,4,5,70
1579,1,0,0,1,4,5,80
1578,1,0,0,1,4,5,90
1577,1,0,0,1,4,5,100
1576,1,0,0,1,4,5,101
1575,1,0,0,1,4,4,0
1574,1,0,0,1,4,4,40
1573,1,0,0,1,4,4,50
1572,1,0,0,1,4,4,60
1571,1,0,0,1,4,4,70
1570,1,0,0,1,4,4,80
1569,1,0,0,1,4,4,90
1568,1,0,0,1,4,4,100
1567,1,0,0,1,4,4,101
1566,1,0,0,1,4,3,0
1565,1,0,0,1,4,3,40
1564,1,0,0,1,4,3,50
1563,1,0,0,1,4,3,60
1562,1,0,0,1,4,3,70
1561,1,0,0,1,4,3,80
1560,1,0,0,1,4,3,90
1559,1,0,0,1,4,3,100
1558,1,0,0,1,4,3,101
1557,1,0,0,1,4,2,0
1556,1,0,0,1,4,2,40
1555,1,0,0,1,4,2,50
1554,1,0,0,1,4,2,60
1553,1,0,0,1,4,2,70
1552,1,0,0,1,4,2,80
1551,1,0,0,1,4,2,90
1550,1,0,0,1,4,2,100
1549,1,0,0,1,4,2,101
1548,1,0,0,1,4,1,0
1547,1,0,0,1,4,1,40
1546,1,0,0,1,4,1,50
1545,1,0,0,1,4,1,60
1544,1,0,0,1,4,1,70
1543,1,0,0,1,4,1,80
1542,1,0,0,1,4,1,90
1541,1,0,0,1,4,1,100
1540,1,0,0,1,4,1,101
1539,1,0,0,1,4,0,0
1538,1,0,0,1,4,0,40
1537,1,0,0,1,4,0,50
1536,1,0,0,1,4,0,60
1535,1,0,0,1,4,0,70
1534,1,0,0,1,4,0,80
1533,1,0,0,1,4,0,90
1532,1,0,0,1,4,0,100
1531,1,0,0,1,4,0,101
1530,1,0,0,1,3,9,0
1529,1,0,0,1,3,9,40
1528,1,0,0,1,3,9,50
1527,1,0,0,1,3,9,60
1526,1,0,0,1,3,9,70
1525,1,0,0,1,3,9,80
1524,1,0,0,1,3,9,90
1523,1,0,0,1,3,9,100
1522,1,0,0,1,3,9,101
1521,1,0,0,1,3,8,0
1520,1,0,0,1,3,8,40
1519,1,0,0,1,3,8,50
1518,1,0,0,1,3,8,60
1517,1,0,0,1,3,8,70
1516,1,0,0,1,3,8,80
1515,1,0,0,1,3,8,90
1514,1,0,0,1,3,8,100
1513,1,0,0,1,3,8,101
1512,1,0,0,1,3,7,0
1511,1,0,0,1,3,7,40
1510,1,0,0,1,3,7,50
1509,1,0,0,1,3,7,60
1508,1,0,0,1,3,7,70
1507,1,0,0,1,3,7,80
1506,1,0,0,1,3,7,90
1505,1,0,0,1,3,7,100
1504,1,0,0,1,3,7,101
1503,1,0,0,1,3,6,0
1502,1,0,0,1,3,6,40
1501,1,0,0,1,3,6,50
1500,1,0,0,1,3,6,60
1499,1,0,0,1,3,6,70
1498,1,0,0,1,3,6,80
1497,1,0,0,1,3,6,90
1496,1,0,0,1,3,6,100
1495,1,0,0,1,3,6,101
1494,1,0,0,1,3,5,0
1493,1,0,0,1,3,5,40
1492,1,0,0,1,3,5,50
1491,1,0,0,1,3,5,60
1490,1,0,0,1,3,5,70
1489,1,0,0,1,3,5,80
1488,1,0,0,1,3,5,90
1487,1,0,0,1,3,5,100
1486,1,0,0,1,3,5,101
1485,1,0,0,1,3,4,0
1484,1,0,0,1,3,4,40
1483,1,0,0,1,3,4,50
1482,1,0,0,1,3,4,60
1481,1,0,0,1,3,4,70
1480,1,0,0,1,3,4,80
1479,1,0,0,1,3,4,90
1478,1,0,0,1,3,4,100
1477,1,0,0,1,3,4,101
1476,1,0,0,1,3,3,0
1475,1,0,0,1,3,3,40
1474,1,0,0,1,3,3,50
1473,1,0,0,1,3,3,60
1472,1,0,0,1,3,3,70
1471,1,0,0,1,3,3,80
1470,1,0,0,1,3,3,90
1469,1,0,0,1,3,3,100
1468,1,0,0,1,3,3,101
1467,1,0,0,1,3,2,0
1466,1,0,0,1,3,2,40
1465,1,0,0,1,3,2,50
1464,1,0,0,1,3,2,60
1463,1,0,0,1,3,2,70
1462,1,0,0,1,3,2,80
1461,1,0,0,1,3,2,90
1460,1,0,0,1,3,2,100
1459,1,0,0,1,3,2,101
1458,1,0,0,1,3,1,0
1457,1,0,0,1,3,1,40
1456,1,0,0,1,3,1,50
1455,1,0,0,1,3,1,60
1454,1,0,0,1,3,1,70
1453,1,0,0,1,3,1,80
1452,1,0,0,1,3,1,90
1451,1,0,0,1,3,1,100
1450,1,0,0,1,3,1,101
1449,1,0,0,1,3,0,0
1448,1,0,0,1,3,0,40
1447,1,0,0,1,3,0,50
1446,1,0,0,1,3,0,60
1445,1,0,0,1,3,0,70
1444,1,0,0,1,3,0,80
1443,1,0,0,1,3,0,90
1442,1,0,0,1,3,0,100
1441,1,0,0,1,3,0,101
1440,1,0,0,1,2,9,0
1439,1,0,0,1,2,9,40
1438,1,0,0,1,2,9,50
1437,1,0,0,1,2,9,60
1436,1,0,0,1,2,9,70
1435,1,0,0,1,2,9,80
1434,1,0,0,1,2,9,90
1433,1,0,0,1,2,9,100
1432,1,0,0,1,2,9,101
1431,1,0,0,1,2,8,0
1430,1,0,0,1,2,8,40
1429,1,0,0,1,2,8,50
1428,1,0,0,1,2,8,60
1427,1,0,0,1,2,8,70
1426,1,0,0,1,2,8,80
1425,1,0,0,1,2,8,90
1424,1,0,0,1,2,8,100
1423,1,0,0,1,2,8,101
1422,1,0,0,1,2,7,0
1421,1,0,0,1,2,7,40
1420,1,0,0,1,2,7,50
1419,1,0,0,1,2,7,60
1418,1,0,0,1,2,7,70
1417,1,0,0,1,2,7,80
1416,1,0,0,1,2,7,90
1415,1,0,0,1,2,7,100
1414,1,0,0,1,2,7,101
1413,1,0,0,1,2,6,0
1412,1,0,0,1,2,6,40
1411,1,0,0,1,2,6,50
1410,1,0,0,1,2,6,60
1409,1,0,0,1,2,6,70
1408,1,0,0,1,2,6,80
1407,1,0,0,1,2,6,90
1406,1,0,0,1,2,6,100
1405,1,0,0,1,2,6,101
1404,1,0,0,1,2,5,0
1403,1,0,0,1,2,5,40
1402,1,0,0,1,2,5,50
1401,1,0,0,1,2,5,60
1400,1,0,0,1,2,5,70
1399,1,0,0,1,2,5,80
1398,1,0,0,1,2,5,90
1397,1,0,0,1,2,5,100
1396,1,0,0,1,2,5,101
1395,1,0,0,1,2,4,0
1394,1,0,0,1,2,4,40
1393,1,0,0,1,2,4,50
1392,1,0,0,1,2,4,60
1391,1,0,0,1,2,4,70
1390,1,0,0,1,2,4,80
1389,1,0,0,1,2,4,90
1388,1,0,0,1,2,4,100
1387,1,0,0,1,2,4,101
1386,1,0,0,1,2,3,0
1385,1,0,0,1,2,3,40
1384,1,0,0,1,2,3,50
1383,1,0,0,1,2,3,60
1382,1,0,0,1,2,3,70
1381,1,0,0,1,2,3,80
1380,1,0,0,1,2,3,90
1379,1,0,0,1,2,3,100
1378,1,0,0,1,2,3,101
1377,1,0,0,1,2,2,0
1376,1,0,0,1,2,2,40
1375,1,0,0,1,2,2,50
1374,1,0,0,1,2,2,60
1373,1,0,0,1,2,2,70
1372,1,0,0,1,2,2,80
1371,1,0,0,1,2,2,90
1370,1,0,0,1,2,2,100
1369,1,0,0,1,2,2,101
1368,1,0,0,1,2,1,0
1367,1,0,0,1,2,1,40
1366,1,0,0,1,2,1,50
1365,1,0,0,1,2,1,60
1364,1,0,0,1,2,1,70
1363,1,0,0,1,2,1,80
1362,1,0,0,1,2,1,90
1361,1,0,0,1,2,1,100
1360,1,0,0,1,2,1,101
1359,1,0,0,1,2,0,0
1358,1,0,0,1,2,0,40
1357,1,0,0,1,2,0,50
1356,1,0,0,1,2,0,60
1355,1,0,0,1,2,0,70
1354,1,0,0,1,2,0,80
1353,1,0,0,1,2,0,90
1352,1,0,0,1,2,0,100
1351,1,0,0,1,2,0,101
1350,1,0,0,1,1,9,0
1349,1,0,0,1,1,9,40
1348,1,0,0,1,1,9,50
1347,1,0,0,1,1,9,60
1346,1,0,0,1,1,9,70
1345,1,0,0,1,1,9,80
1344,1,0,0,1,1,9,90
1343,1,0,0,1,1,9,100
1342,1,0,0,1,1,9,101
1341,1,0,0,1,1,8,0
1340,1,0,0,1,1,8,40
1339,1,0,0,1,1,8,50
1338,1,0,0,1,1,8,60
1337,1,0,0,1,1,8,70
1336,1,0,0,1,1,8,80
1335,1,0,0,1,1,8,90
1334,1,0,0,1,1,8,100
1333,1,0,0,1,1,8,101
1332,1,0,0,1,1,7,0
1331,1,0,0,1,1,7,40
1330,1,0,0,1,1,7,50
1329,1,0,0,1,1,7,60
1328,1,0,0,1,1,7,70
1327,1,0,0,1,1,7,80
1326,1,0,0,1,1,7,90
1325,1,0,0,1,1,7,100
1324,1,0,0,1,1,7,101
1323,1,0,0,1,1,6,0
1322,1,0,0,1,1,6,40
1321,1,0,0,1,1,6,50
1320,1,0,0,1,1,6,60
1319,1,0,0,1,1,6,70
1318,1,0,0,1,1,6,80
1317,1,0,0,1,1,6,90
1316,1,0,0,1,1,6,100
1315,1,0,0,1,1,6,101
1314,1,0,0,1,1,5,0
1313,1,0,0,1,1,5,40
1312,1,0,0,1,1,5,50
1311,1,0,0,1,1,5,60
1310,1,0,0,1,1,5,70
1309,1,0,0,1,1,5,80
1308,1,0,0,1,1,5,90
1307,1,0,0,1,1,5,100
1306,1,0,0,1,1,5,101
1305,1,0,0,1,1,4,0
1304,1,0,0,1,1,4,40
1303,1,0,0,1,1,4,50
1302,1,0,0,1,1,4,60
1301,1,0,0,1,1,4,70
1300,1,0,0,1,1,4,80
1299,1,0,0,1,1,4,90
1298,1,0,0,1,1,4,100
1297,1,0,0,1,1,4,101
1296,1,0,0,1,1,3,0
1295,1,0,0,1,1,3,40
1294,1,0,0,1,1,3,50
1293,1,0,0,1,1,3,60
1292,1,0,0,1,1,3,70
1291,1,0,0,1,1,3,80
1290,1,0,0,1,1,3,90
1289,1,0,0,1,1,3,100
1288,1,0,0,1,1,3,101
1287,1,0,0,1,1,2,0
1286,1,0,0,1,1,2,40
1285,1,0,0,1,1,2,50
1284,1,0,0,1,1,2,60
1283,1,0,0,1,1,2,70
1282,1,0,0,1,1,2,80
1281,1,0,0,1,1,2,90
1280,1,0,0,1,1,2,100
1279,1,0,0,1,1,2,101
1278,1,0,0,1,1,1,0
1277,1,0,0,1,1,1,40
1276,1,0,0,1,1,1,50
1275,1,0,0,1,1,1,60
1274,1,0,0,1,1,1,70
1273,1,0,0,1,1,1,80
1272,1,0,0,1,1,1,90
1271,1,0,0,1,1,1,100
1270,1,0,0,1,1,1,101
1269,1,0,0,1,1,0,0
1268,1,0,0,1,1,0,40
1267,1,0,0,1,1,0,50
1266,1,0,0,1,1,0,60
1265,1,0,0,1,1,0,70
1264,1,0,0,1,1,0,80
1263,1,0,0,1,1,0,90
1262,1,0,0,1,1,0,100
1261,1,0,0,1,1,0,101
1260,1,0,0,1,0,9,0
1259,1,0,0,1,0,9,40
1258,1,0,0,1,0,9,50
1257,1,0,0,1,0,9,60
1256,1,0,0,1,0,9,70
1255,1,0,0,1,0,9,80
1254,1,0,0,1,0,9,90
1253,1,0,0,1,0,9,100
1252,1,0,0,1,0,9,101
1251,1,0,0,1,0,8,0
1250,1,0,0,1,0,8,40
1249,1,0,0,1,0,8,50
1248,1,0,0,1,0,8,60
1247,1,0,0,1,0,8,70
1246,1,0,0,1,0,8,80
1245,1,0,0,1,0,8,90
1244,1,0,0,1,0,8,100
1243,1,0,0,1,0,8,101
1242,1,0,0,1,0,7,0
1241,1,0,0,1,0,7,40
1240,1,0,0,1,0,7,50
1239,1,0,0,1,0,7,60
1238,1,0,0,1,0,7,70
1237,1,0,0,1,0,7,80
1236,1,0,0,1,0,7,90
1235,1,0,0,1,0,7,100
1234,1,0,0,1,0,7,101
1233,1,0,0,1,0,6,0
1232,1,0,0,1,0,6,40
1231,1,0,0,1,0,6,50
1230,1,0,0,1,0,6,60
1229,1,0,0,1,0,6,70
1228,1,0,0,1,0,6,80
1227,1,0,0,1,0,6,90
1226,1,0,0,1,0,6,100
1225,1,0,0,1,0,6,101
1224,1,0,0,1,0,5,0
1223,1,0,0,1,0,5,40
1222,1,0,0,1,0,5,50
1221,1,0,0,1,0,5,60
1220,1,0,0,1,0,5,70
1219,1,0,0,1,0,5,80
1218,1,0,0,1,0,5,90
1217,1,0,0,1,0,5,100
1216,1,0,0,1,0,5,101
1215,1,0,0,1,0,4,0
1214,1,0,0,1,0,4,40
1213,1,0,0,1,0,4,50
1212,1,0,0,1,0,4,60
1211,1,0,0,1,0,4,70
1210,1,0,0,1,0,4,80
1209,1,0,0,1,0,4,90
1208,1,0,0,1,0,4,100
1207,1,0,0,1,0,4,101
1206,1,0,0,1,0,3,0
1205,1,0,0,1,0,3,40
1204,1,0,0,1,0,3,50
1203,1,0,0,1,0,3,60
1202,1,0,0,1,0,3,70
1201,1,0,0,1,0,3,80
1200,1,0,0,1,0,3,90
1199,1,0,0,1,0,3,100
1198,1,0,0,1,0,3,101
1197,1,0,0,1,0,2,0
1196,1,0,0,1,0,2,40
1195,1,0,0,1,0,2,50
1194,1,0,0,1,0,2,60
1193,1,0,0,1,0,2,70
1192,1,0,0,1,0,2,80
1191,1,0,0,1,0,2,90
1190,1,0,0,1,0,2,100
1189,1,0,0,1,0,2,101
1188,1,0,0,1,0,1,0
1187,1,0,0,1,0,1,40
1186,1,0,0,1,0,1,50
1185,1,0,0,1,0,1,60
1184,1,0,0,1,0,1,70
1183,1,0,0,1,0,1,80
1182,1,0,0,1,0,1,90
1181,1,0,0,1,0,1,100
1180,1,0,0,1,0,1,101
1179,1,0,0,1,0,0,0
1178,1,0,0,1,0,0,40
1177,1,0,0,1,0,0,50
1176,1,0,0,1,0,0,60
1175,1,0,0,1,0,0,70
1174,1,0,0,1,0,0,80
1173,1,0,0,1,0,0,90
1172,1,0,0,1,0,0,100
1171,1,0,0,1,0,0,101
1170,1,0,0,0,8,9,0
1169,1,0,0,0,8,9,40
1168,1,0,0,0,8,9,50
1167,1,0,0,0,8,9,60
1166,1,0,0,0,8,9,70
1165,1,0,0,0,8,9,80
1164,1,0,0,0,8,9,90
1163,1,0,0,0,8,9,100
1162,1,0,0,0,8,9,101
1161,1,0,0,0,8,8,0
1160,1,0,0,0,8,8,40
1159,1,0,0,0,8,8,50
1158,1,0,0,0,8,8,60
1157,1,0,0,0,8,8,70
1156,1,0,0,0,8,8,80
1155,1,0,0,0,8,8,90
1154,1,0,0,0,8,8,100
1153,1,0,0,0,8,8,101
1152,1,0,0,0,8,7,0
1151,1,0,0,0,8,7,40
1150,1,0,0,0,8,7,50
1149,1,0,0,0,8,7,60
1148,1,0,0,0,8,7,70
1147,1,0,0,0,8,7,80
1146,1,0,0,0,8,7,90
1145,1,0,0,0,8,7,100
1144,1,0,0,0,8,7,101
1143,1,0,0,0,8,6,0
1142,1,0,0,0,8,6,40
1141,1,0,0,0,8,6,50
1140,1,0,0,0,8,6,60
1139,1,0,0,0,8,6,70
1138,1,0,0,0,8,6,80
1137,1,0,0,0,8,6,90
1136,1,0,0,0,8,6,100
1135,1,0,0,0,8,6,101
1134,1,0,0,0,8,5,0
1133,1,0,0,0,8,5,40
1132,1,0,0,0,8,5,50
1131,1,0,0,0,8,5,60
1130,1,0,0,0,8,5,70
1129,1,0,0,0,8,5,80
1128,1,0,0,0,8,5,90
1127,1,0,0,0,8,5,100
1126,1,0,0,0,8,5,101
1125,1,0,0,0,8,4,0
1124,1,0,0,0,8,4,40
1123,1,0,0,0,8,4,50
1122,1,0,0,0,8,4,60
1121,1,0,0,0,8,4,70
1120,1,0,0,0,8,4,80
1119,1,0,0,0,8,4,90
1118,1,0,0,0,8,4,100
1117,1,0,0,0,8,4,101
1116,1,0,0,0,8,3,0
1115,1,0,0,0,8,3,40
1114,1,0,0,0,8,3,50
1113,1,0,0,0,8,3,60
1112,1,0,0,0,8,3,70
1111,1,0,0,0,8,3,80
1110,1,0,0,0,8,3,90
1109,1,0,0,0,8,3,100
1108,1,0,0,0,8,3,101
1107,1,0,0,0,8,2,0
1106,1,0,0,0,8,2,40
1105,1,0,0,0,8,2,50
1104,1,0,0,0,8,2,60
